Unnamed: 0,id,fname,lname,email,division,department,status,employeeType,title,jobCode,manager,managerIdChain,depth,missingReports
983,984,Rosa,Gamble,Rosa.Gamble@Training.com,,Production,active,,,,721,",1,,58,,258,,721,",5,5
984,985,Sara,Crisp,Sara.Crisp@Training.com,,Human Resources,active,,,,737,",1,,32,,333,,737,",5,4
985,986,Jonathan,Williams,Jonathan.Williams@Training.com,,Production,active,,,,742,",1,,58,,344,,742,",5,5
986,987,Linda,Dunn,Linda.Dunn@Training.com,,Human Resources,active,,,,759,",1,,32,,441,,759,",5,4
987,988,Virginia,Smith,Virginia.Smith@Training.com,,Human Resources,active,,,,794,",1,,32,,173,,794,",5,5
988,989,Ruby,Blair,Ruby.Blair@Training.com,,Production,active,,,,807,",1,,58,,258,,807,",5,5
989,990,Todd,Orphey,Todd.Orphey@Training.com,,Human Resources,active,,,,816,",1,,32,,333,,816,",5,6
990,991,Kelly,Haynes,Kelly.Haynes@Training.com,,Production,active,,,,821,",1,,58,,344,,821,",5,6
991,992,Nathan,Lozada,Nathan.Lozada@Training.com,,Human Resources,active,,,,838,",1,,32,,441,,838,",5,5
992,993,Helen,Miller,Helen.Miller@Training.com,,Production,active,,,,887,",1,,58,,344,,887,",5,5
993,994,Betty,Clausen,Betty.Clausen@Training.com,,Human Resources,active,,,,898,",1,,32,,441,,898,",5,4
994,995,Robert,Mcafee,Robert.Mcafee@Training.com,,Sales,active,,,,443,",1,,3,,34,,443,",5,6
995,996,Darrick,Pitts,Darrick.Pitts@Training.com,,Engineering,active,,,,449,",1,,5,,60,,449,",5,5
996,997,Donald,Brasher,Donald.Brasher@Training.com,,IT,active,,,,452,",1,,9,,64,,452,",5,4
997,998,William,Dilbeck,William.Dilbeck@Training.com,,Human Resources,active,,,,459,",1,,32,,82,,459,",5,6
998,999,Aurora,Coleman,Aurora.Coleman@Training.com,,Accounting,active,,,,472,",1,,17,,109,,472,",5,4
999,1000,James,Angelovich,James.Angelovich@Training.com,,Human Resources,inactive,,,,499,",1,,32,,173,,499,",5,5
1000,1001,Lola,Boardman,Lola.Boardman@Training.com,,Human Resources,active,,,,521,",1,,32,,242,,521,",5,6
1001,1002,James,Dunkley,James.Dunkley@Training.com,,Production,active,,,,602,",1,,58,,189,,602,",5,5
1002,1003,Delores,Mckenize,Delores.Mckenize@Training.com,,Human Resources,active,,,,618,",1,,32,,242,,618,",5,5
1003,1004,Ann,Perry,Ann.Perry@Training.com,,Production,active,,,,624,",1,,58,,258,,624,",5,6
1004,1005,Sherry,Church,Sherry.Church@Training.com,,Human Resources,active,,,,640,",1,,32,,333,,640,",5,5
1005,1006,Stephen,Shryock,Stephen.Shryock@Training.com,,Production,active,,,,645,",1,,58,,344,,645,",5,4
1006,1007,Andrew,Carney,Andrew.Carney@Training.com,,Accounting,active,,,,692,",1,,17,,162,,692,",5,5
1007,1008,Shirley,Brown,Shirley.Brown@Training.com,,Human Resources,active,,,,697,",1,,32,,173,,697,",5,5
1008,1009,Flora,Turner,Flora.Turner@Training.com,,Production,active,,,,702,",1,,58,,189,,702,",5,6
1009,1010,Jane,Morales,Jane.Morales@Training.com,,Human Resources,active,,,,715,",1,,32,,242,,715,",5,6
1010,1011,Cordelia,Barbour,Cordelia.Barbour@Training.com,,Production,active,,,,721,",1,,58,,258,,721,",5,5
1011,1012,Curtis,Redhead,Curtis.Redhead@Training.com,,Human Resources,active,,,,737,",1,,32,,333,,737,",5,4
1012,1013,Oscar,Corpus,Oscar.Corpus@Training.com,,Production,active,,,,742,",1,,58,,344,,742,",5,5
1013,1014,Robert,Manning,Robert.Manning@Training.com,,Human Resources,active,,,,759,",1,,32,,441,,759,",5,4
1014,1015,Lorraine,Galinis,Lorraine.Galinis@Training.com,,Human Resources,active,,,,794,",1,,32,,173,,794,",5,6
1015,1016,Kenneth,Short,Kenneth.Short@Training.com,,Production,active,,,,807,",1,,58,,258,,807,",5,4
1016,1017,Frances,Scott,Frances.Scott@Training.com,,Human Resources,active,,,,816,",1,,32,,333,,816,",5,4
1017,1018,James,Poulos,James.Poulos@Training.com,,Production,active,,,,821,",1,,58,,344,,821,",5,6
1018,1019,Angela,Kervin,Angela.Kervin@Training.com,,Human Resources,active,,,,838,",1,,32,,441,,838,",5,4
1019,1020,Emma,Petersen,Emma.Petersen@Training.com,,Production,active,,,,887,",1,,58,,344,,887,",5,5
1020,1021,George,Jacobo,George.Jacobo@Training.com,,Human Resources,active,,,,898,",1,,32,,441,,898,",5,5
1021,1022,William,Vera,William.Vera@Training.com,,Production,active,,,,943,",1,,58,,344,,943,",5,5
1022,1023,Russell,Carey,Russell.Carey@Training.com,,Human Resources,active,,,,951,",1,,32,,441,,951,",5,5
1023,1024,Jeremiah,Lumley,Jeremiah.Lumley@Training.com,,Production,active,,,,602,",1,,58,,189,,602,",5,5
1024,1025,Rodney,Popp,Rodney.Popp@Training.com,,Human Resources,active,,,,640,",1,,32,,333,,640,",5,5
1025,1026,Jennifer,Wilson,Jennifer.Wilson@Training.com,,Production,active,,,,645,",1,,58,,344,,645,",5,6
1026,1027,Elizabeth,Givens,Elizabeth.Givens@Training.com,,Human Resources,active,,,,697,",1,,32,,173,,697,",5,4
1027,1028,Charles,Carroll,Charles.Carroll@Training.com,,Human Resources,active,,,,715,",1,,32,,242,,715,",5,4
1028,1029,Mona,Carideo,Mona.Carideo@Training.com,,Human Resources,active,,,,737,",1,,32,,333,,737,",5,5
1029,1030,Keith,Tarkington,Keith.Tarkington@Training.com,,Production,active,,,,742,",1,,58,,344,,742,",5,4
1030,1031,Ashley,Servin,Ashley.Servin@Training.com,,Human Resources,active,,,,759,",1,,32,,441,,759,",5,5
1031,1032,Virginia,Kitchin,Virginia.Kitchin@Training.com,,Human Resources,active,,,,794,",1,,32,,173,,794,",5,4
1032,1033,Eunice,Hines,Eunice.Hines@Training.com,,Production,active,,,,807,",1,,58,,258,,807,",5,6
1033,1034,Leann,Farrell,Leann.Farrell@Training.com,,Human Resources,active,,,,816,",1,,32,,333,,816,",5,4
1034,1035,Louis,Day,Louis.Day@Training.com,,Production,active,,,,821,",1,,58,,344,,821,",5,4
1035,1036,Irene,Reed,Irene.Reed@Training.com,,Human Resources,active,,,,838,",1,,32,,441,,838,",5,4
1036,1037,Melvin,Mitchell,Melvin.Mitchell@Training.com,,Production,active,,,,887,",1,,58,,344,,887,",5,5
1037,1038,Bernard,Tate,Bernard.Tate@Training.com,,Human Resources,active,,,,898,",1,,32,,441,,898,",5,4
1038,1039,Lana,Lawrence,Lana.Lawrence@Training.com,,Production,active,,,,943,",1,,58,,344,,943,",5,5
1039,1040,Philip,Lonergan,Philip.Lonergan@Training.com,,Human Resources,active,,,,951,",1,,32,,441,,951,",5,5
1040,1041,Samuel,Ruiz,Samuel.Ruiz@Training.com,,Human Resources,active,,,,697,",1,,32,,173,,697,",5,4
1041,1042,Michelle,Blackburn,Michelle.Blackburn@Training.com,,Human Resources,active,,,,715,",1,,32,,242,,715,",5,4
1042,1043,Carmen,Juarez,Carmen.Juarez@Training.com,,Production,active,,,,742,",1,,58,,344,,742,",5,5
1043,1044,Loretta,Perry,Loretta.Perry@Training.com,,Human Resources,active,,,,759,",1,,32,,441,,759,",5,5
1044,1045,Anthony,Reed,Anthony.Reed@Training.com,,Human Resources,active,,,,794,",1,,32,,173,,794,",5,5
1045,1046,Nicole,Mills,Nicole.Mills@Training.com,,Production,active,,,,807,",1,,58,,258,,807,",5,4
1046,1047,Robin,Klein,Robin.Klein@Training.com,,Human Resources,active,,,,816,",1,,32,,333,,816,",5,6
1047,1048,Gloria,Bergstresser,Gloria.Bergstresser@Training.com,,Production,active,,,,821,",1,,58,,344,,821,",5,6
1048,1049,Deborah,Lehman,Deborah.Lehman@Training.com,,Human Resources,active,,,,838,",1,,32,,441,,838,",5,4
1049,1050,Randall,Gates,Randall.Gates@Training.com,,Production,active,,,,887,",1,,58,,344,,887,",5,6
1050,1051,Sandra,Beeler,Sandra.Beeler@Training.com,,Human Resources,active,,,,898,",1,,32,,441,,898,",5,4
1051,1052,Mark,Buchanan,Mark.Buchanan@Training.com,,Production,active,,,,943,",1,,58,,344,,943,",5,6
1052,1053,Harold,Snyder,Harold.Snyder@Training.com,,Human Resources,active,,,,951,",1,,32,,441,,951,",5,4
1053,1054,Leo,Gerber,Leo.Gerber@Training.com,,Human Resources,inactive,,,,794,",1,,32,,173,,794,",5,6
1054,1055,Maria,Altman,Maria.Altman@Training.com,,Production,active,,,,807,",1,,58,,258,,807,",5,5
1055,1056,Lawrence,Giorgi,Lawrence.Giorgi@Training.com,,Production,active,,,,821,",1,,58,,344,,821,",5,5
1056,1057,Marie,Thurman,Marie.Thurman@Training.com,,Human Resources,active,,,,898,",1,,32,,441,,898,",5,6
1057,1058,Barbara,Knight,Barbara.Knight@Training.com,,Production,active,,,,943,",1,,58,,344,,943,",5,6
1058,1059,Bobbie,Howard,Bobbie.Howard@Training.com,,Human Resources,active,,,,951,",1,,32,,441,,951,",5,4
1059,1060,Michael,From,Michael.From@Training.com,,Production,inactive,,,,943,",1,,58,,344,,943,",5,5
